115335;Оригинальный аккумулятор Asus А80 PadFone Infinity, A86 (ZE551KL), C11-A80;;;0;30159
104227;Аккумулятор Fly IQ4403 Energie 3, BL4031 (4000 mAh);;;0;30050
112747;Аккумулятор Fly IQ4511 Octa Tornado One, BL7207, 3000 mAh;;;0;30050
105447;Аккумулятор Fly IQ452 Quad EGO Vision 1, BL5205 (Li-ion 3.8V 2000mAh), копия;;;0;30050
100151;Оригинальный аккумулятор Fly B300, BL4003 Li-Ion 850mAh;;;0;30050
100166;Оригинальный аккумулятор Fly B300, DS125, BL4017;;;0;30050
105381;Оригинальный аккумулятор Fly B600 BL3201;;;0;30050
100152;Оригинальный аккумулятор Fly B700 DS420, BL15 Li-Ion 1050mAh;;;0;30050
111433;Оригинальный аккумулятор Fly BL6048;;;0;30050
100155;Оригинальный аккумулятор Fly DS100, BL3204 Li-Ion 1000mAh;;;0;30050
104229;Оригинальный аккумулятор Fly DS103, DS106D, BL7407;;;0;30050
100156;Оригинальный аккумулятор Fly DS103D, EZZY Trendy, BL6401 Li-Ion 800mAh;;;0;30050
109341;Оригинальный аккумулятор Fly DS104D, DS107D, TS90, TS91, BL6411 (800mAh);;;0;30050
100157;Оригинальный аккумулятор Fly DS105C, DS105D, BL4231 Li-Ion 900mAh;;;0;30050
100163;Оригинальный аккумулятор Fly DS105C, DS105D, DS105D+, DS115 BL3801 Li-ion 1000mAh;;;0;30050
104594;Оригинальный аккумулятор Fly DS105d, BL4701;;;0;30050
100159;Оригинальный аккумулятор Fly DS106, DS107, BL4255 Li-Ion 1000mAh;;;0;30050
105387;Оригинальный аккумулятор Fly DS110 BL4301;;;0;30050
100161;Оригинальный аккумулятор Fly DS111, BL6001 Li-Ion 600mAh;;;0;30050
100162;Оригинальный аккумулятор Fly DS113, DS113+, BL4239 Li-Ion 1800mAh;;;0;30050
100164;Оригинальный аккумулятор Fly DS123, DS130, BL4007, 1500mAh;;;0;30050
100165;Оригинальный аккумулятор Fly DS124, BL4021;;;0;30050
104228;Оригинальный аккумулятор Fly DS128, BL4261;;;0;30050
110201;Оригинальный аккумулятор Fly DS133, BL8006 (1450mAh);;;0;30050
100167;Оригинальный аккумулятор Fly DS150, BL3901 Li-Ion 1200mAh;;;0;30050
100168;Оригинальный аккумулятор Fly DS160, BL5401 Li-Ion 1800mAh;;;0;30050
100169;Оригинальный аккумулятор Fly DS165, BL4903 Li-Ion 1800mAh;;;0;30050
100170;Оригинальный аккумулятор Fly DS167, BL6003 Li-Ion 1800mAh;;;0;30050
100171;Оригинальный аккумулятор Fly DS169, BL5411 Li-Ion 2200mAh;;;0;30050
105385;Оригинальный аккумулятор Fly DS180 BL3503;;;0;30050
100173;Оригинальный аккумулятор Fly DS185, BL3205 Li-Ion 1000mAh;;;0;30050
100174;Оригинальный аккумулятор Fly DS210, BL4101 Li-Ion 900mAh;;;0;30050
100175;Оригинальный аккумулятор Fly DS400, BL3601 Li-Ion 800mAh;;;0;30050
105380;Оригинальный аккумулятор Fly DS500 BL1011;;;0;30050
104418;Оригинальный аккумулятор Fly E110, MC100, BL065 (Li-ion 3.7V 1050mAh), (121000664);;;0;30050
105389;Оригинальный аккумулятор Fly E130 BL5303;;;0;30050
100176;Оригинальный аккумулятор Fly E131, BL5603 Li-Ion 800mAh;;;0;30050
105386;Оригинальный аккумулятор Fly E135 BL3907;;;0;30050
100177;Оригинальный аккумулятор Fly E141TV, E141TV+, E160, E176, Q410, BL4201 Li-Ion 950mAh;;;0;30050
100178;Оригинальный аккумулятор Fly E145, BL5301 Li-Ion 1150mAh;;;0;30050
100179;Оригинальный аккумулятор Fly E145TV, E157, BL4249, 1300 mAh;;;0;30050
100160;Оригинальный аккумулятор Fly E151, BL4225 Li-Ion 1000mAh;;;0;30050
100180;Оригинальный аккумулятор Fly E154, BL3506 Li-Ion 1050mAh;;;0;30050
100181;Оригинальный аккумулятор Fly E170, BL3208 Li-Ion 1000mAh;;;0;30050
100182;Оригинальный аккумулятор Fly E171, BL4211 Li-Ion 1000mAh;;;0;30050
100183;Оригинальный аккумулятор Fly E175, BL5701 Li-Ion 1000mAh;;;0;30050
100184;Оригинальный аккумулятор Fly E176, BL4201 Li-Ion 950mAh;;;0;30050
100185;Оригинальный аккумулятор Fly E181, Q420, BL4213 Li-Ion 900mAh;;;0;30050
100198;Оригинальный аккумулятор Fly E185, BL3505 Li-ion 3.7V 1000mAh;;;0;30050
100186;Оригинальный аккумулятор Fly E190, BL4217 Li-Ion 1400mAh;;;0;30050
100187;Оригинальный аккумулятор Fly E200, BL5311 Li-Ion 1000mAh;;;0;30050
100188;Оригинальный аккумулятор Fly E210, BL6101 Li-Ion 950mAh;;;0;30050
105382;Оригинальный аккумулятор Fly E300, Hummer HT1, SL600, SX210 BL07E;;;0;30050
100189;Оригинальный аккумулятор Fly EZZY 3, BL4503 Li-Ion 900mAh;;;0;30050
100172;Оригинальный аккумулятор Fly EZZY 5, BL4505, BL5405, BL6401, BL6411;;;0;30050
109339;Оригинальный аккумулятор Fly Ezzy 6 BL4509 (850mAh);;;0;30050
113004;Оригинальный аккумулятор Fly EZZY 7, BL4510;;;0;30050
113005;Оригинальный аккумулятор Fly EZZY 8, BL4511;;;0;30050
105388;Оригинальный аккумулятор Fly EZZY BL4501;;;0;30050
100190;Оригинальный аккумулятор Fly EZZY, EZZY 4 BL4507 Li-Ion 1000mAh;;;0;30050
100191;Оригинальный аккумулятор Fly EzzyFlip, BL4505 Li-Ion 800mAh;;;0;30050
111427;Оригинальный аккумулятор Fly FF177, BL9100;;;0;30050
113257;Оригинальный аккумулятор Fly FF178, BL6422;;;0;30050
113258;Оригинальный аккумулятор Fly FF241, BL8011;;;0;30050
113012;Оригинальный аккумулятор Fly FF243, BL6419;;;0;30050
113013;Оригинальный аккумулятор Fly FF281, BL6423;;;0;30050
113014;Оригинальный аккумулятор Fly FF301, BL8012;;;0;30050
105445;Оригинальный аккумулятор Fly Flylife Connect 10.1 3G, Flylife Connect 7.85 3G Slim, MLP3084134, (4000 mAh);;;0;30050
105442;Оригинальный аккумулятор Fly Flylife Connect 10.1 3G, MLP367591-P2 (6000 mAh);;;0;30050
112407;Оригинальный аккумулятор Fly Flylife Connect 7 3G;;;0;30050
111640;Оригинальный аккумулятор Fly Flylife Connect 7 3G 2, BL8103;;;0;30050
112457;Оригинальный аккумулятор Fly Flylife Connect 7.85 3G 2, BL8105;;;0;30050
112408;Оригинальный аккумулятор Fly Flylife Connect 7.85 Slim;;;0;30050
110202;Оригинальный аккумулятор Fly Flylife Web 7, BL7901 (3000mAh);;;0;30050
112458;Оригинальный аккумулятор Fly Flylife Web 7.85 Slim, BL7903, 3300 mAh;;;0;30050
112406;Оригинальный аккумулятор Fly FS401 Stratus 1, BL8008, 1400mAh;;;0;30050
114981;Оригинальный аккумулятор Fly FS403 Cumulus 1, BL6418, 1500mAh;;;0;30050
113015;Оригинальный аккумулятор Fly FS405 Stratus 4, BL9202;;;0;30050
114911;Оригинальный аккумулятор Fly FS406 Stratus 5, BL9011, 1250 mAh;;;0;30050
114982;Оригинальный аккумулятор Fly FS407 Stratus 6, BL6427;;;0;30050
112309;Оригинальный аккумулятор Fly FS451 Nimbus 1, BL8009, 1800 mah;;;0;30050
111426;Оригинальный аккумулятор Fly FS452, BL9003, 1800 mAh;;;0;30050
114047;Оригинальный аккумулятор Fly FS454 Nimbus 8, BL6425, 1900 mAh;;;0;30050
112310;Оригинальный аккумулятор Fly FS501 Nimbus 3, BL8010, 2000 mAh;;;0;30050
113180;Оригинальный аккумулятор Fly FS502 Cirrus 1, BL8605, 2050 mAh;;;0;30050
113259;Оригинальный аккумулятор Fly FS504 Cirrus 2, FS514 Cirrus 8, BL9200;;;0;30050
114909;Оригинальный аккумулятор Fly FS505 Nimbus 7, BL6424;;;0;30050
114910;Оригинальный аккумулятор Fly FS506 Cirrus 3, BL8013;;;0;30050
112311;Оригинальный аккумулятор Fly FS551 Nimbus 4, BL6416;;;0;30050
100192;Оригинальный аккумулятор Fly G1, BL3001 Li-Ion 830mAh;;;0;30050
100193;Оригинальный аккумулятор Fly Hummer HT2, BL17 Li-Ion;;;0;30050
100194;Оригинальный аккумулятор Fly IQ230, BL6403;;;0;30050
100195;Оригинальный аккумулятор Fly IQ235 Uno, BL4011 Li-Ion 1280mAh;;;0;30050
100196;Оригинальный аккумулятор Fly IQ237, BL4023;;;0;30050
100197;Оригинальный аккумулятор Fly IQ238, BL7401;;;0;30050
106085;Оригинальный аккумулятор Fly IQ239 Era Nano 2, BL6408, 1100 mAh;;;0;30050
113256;Оригинальный аккумулятор Fly IQ239+, BL6417;;;0;30050
100199;Оригинальный аккумулятор Fly IQ245, IQ245+, IQ430 Evoke, BL4237;;;0;30050
100200;Оригинальный аккумулятор Fly IQ255, BL4241 Li-Ion 1600mAh;;;0;30050
104183;Оригинальный аккумулятор Fly IQ256, BL4245;;;0;30050
100201;Оригинальный аккумулятор Fly IQ270, BL4008 Li-Ion 1300mAh;;;0;30050
100202;Оригинальный аккумулятор Fly IQ275, BL4009;;;0;30050
100203;Оригинальный аккумулятор Fly IQ280, BL6501;;;0;30050
104182;Оригинальный аккумулятор Fly IQ310 AKX-4070100 (Li-ion 3.7V 3000mAh);;;0;30050
100204;Оригинальный аккумулятор Fly IQ430, BL4237;;;0;30050
105376;Оригинальный аккумулятор Fly IQ431 Glory, IQ432 Era Nano 1, BL7403, 1300mAh;;;0;30050
109342;Оригинальный аккумулятор Fly IQ434 Era Nano 5, BL6412 (1000mAh);;;0;30050
104420;Оригинальный аккумулятор Fly IQ440, BL4015, 2000 mAh;;;0;30050
104226;Оригинальный аккумулятор Fly IQ4402 Era Style 1, IQ4404 Spark, BL3805;;;0;30050
112933;Оригинальный аккумулятор Fly IQ4403 Energie 3, BL4031, 4000 mAh;;;0;30050
105443;Оригинальный аккумулятор Fly IQ4405 Quad Evo Chic 1, IQ4413 Quad EVO Chic 3, BL7203, 1800 mAh;;;0;30050
109062;Оригинальный аккумулятор Fly IQ4406 Era Nano 6, BL6409 (Li-ion 3.7V 1600mAh);;;0;30050
111459;Оригинальный аккумулятор Fly IQ4407 Era Nano 7, BL3815, 1500 mAh;;;0;30050
100207;Оригинальный аккумулятор Fly IQ441, BL4013;;;0;30050
100205;Оригинальный аккумулятор Fly IQ4410, BL4027;;;0;30050
106086;Оригинальный аккумулятор Fly IQ4410i Phoenix 2, BL4045 Li-Ion 1800mAh;;;0;30050
100206;Оригинальный аккумулятор Fly IQ4411 Quad Energie 2, BL4025;;;0;30050
104595;Оригинальный аккумулятор Fly IQ4412 Quad Coral, BL4029, 2000 mAh;;;0;30050
109337;Оригинальный аккумулятор Fly IQ4414 Quad Evo Tech 3, BL3216, 1700 mAh;;;0;30050
109338;Оригинальный аккумулятор Fly IQ4415 Quad Era Style 3, BL3810 (1650mAh);;;0;30050
109061;Оригинальный аккумулятор Fly IQ4416 Era Life 5, BL3812 (Li-ion 3.8V 1650mAh);;;0;30050
113421;Оригинальный аккумулятор Fly IQ4417 Quad ERA Energy 3, BL3817, 3000 mAh;;;0;30050
114422;Оригинальный аккумулятор Fly IQ4418 Era Style 4, BL3818;;;0;30050
100208;Оригинальный аккумулятор Fly IQ442 Miracle, BL4247, 1600 mAh;;;0;30050
104972;Оригинальный аккумулятор Fly IQ442 Quad Miracle 2, BL5203, 1500 mAh;;;0;30050
104596;Оригинальный аккумулятор Fly IQ443 Quad Coral, BL4253, 1800 mAh;;;0;30050
100209;Оригинальный аккумулятор Fly IQ444, IQ444Q S214 (Li-ion 3.7V 2100mAh), (200200041);;;0;30050
104199;Оригинальный аккумулятор Fly IQ445, BL7201 (Li-ion 3.7V 1600mAh), (P104-G18000-010);;;0;30050
100210;Оригинальный аккумулятор Fly IQ446 Magic, BL4019;;;0;30050
112247;Оригинальный аккумулятор Fly IQ447 Era Life 1, BL5204;;;0;30050
113422;Оригинальный аккумулятор Fly IQ447 Era Life 1, BL6677, 1500 mAh;;;0;30050
104597;Оригинальный аккумулятор Fly IQ449 Pronto, BL7405, 1350 mAh;;;0;30050
109344;Оригинальный аккумулятор Fly IQ4490 Era Nano 4, BL8001 (1500mAh);;;0;30050
111424;Оригинальный аккумулятор Fly IQ4490i, BL8002 (1500 mAh);;;0;30050
107465;Оригинальный аккумулятор Fly IQ4491 Quad ERA Life 3, BL8003 (1750mAh);;;0;30050
100211;Оригинальный аккумулятор Fly IQ450, IQ450Q, BL4251;;;0;30050
111623;Оригинальный аккумулятор Fly IQ4502 Quad Era Energy 1, BL3217 (4000 mAh);;;0;30050
111423;Оригинальный аккумулятор Fly IQ4503 Quad ERA Life 6, BL8004 (2000mAh);;;0;30050
113420;Оригинальный аккумулятор Fly IQ4504 Quad EVO Energy 5, BL3816, 3000 mAh;;;0;30050
111826;Оригинальный аккумулятор Fly IQ4505 Quad Era Life 7, BL8601, 1800 mAh;;;0;30050
100212;Оригинальный аккумулятор Fly IQ451, IQ541Q, BL4257, 2000 mAh;;;0;30050
109583;Оригинальный аккумулятор Fly IQ4511 Octa Tornado One, BL7207;;;0;30050
111825;Оригинальный аккумулятор Fly IQ4512 Quad EVO Chic 4, BL8005, 2100 mAh;;;0;30050
102948;Оригинальный аккумулятор Fly IQ4514 Quad Evo Tech 4, BL3819, 2000 mAh;;;0;30050
111425;Оригинальный аккумулятор Fly IQ4515 Quad EVO Energy 1, BL8401;;;0;30050
102943;Оригинальный аккумулятор Fly IQ4516 Tornado Slim, BL-N2000B (Li-ion 3.8V 2050mAh);;;0;30050
105377;Оригинальный аккумулятор Fly IQ452 Quad EGO Vision 1, BL5205 (Li-ion 3.8V 2000mAh);;;0;30050
104598;Оригинальный аккумулятор Fly IQ453 Quad Luminor FHD, BL-N2000A;;;0;30050
113419;Оригинальный аккумулятор Fly IQ454 Evo Tech 1, BL3807, 2000 mAh;;;0;30050
109343;Оригинальный аккумулятор Fly IQ455 Octa Ego Art 2 BL8101 (1800mAh);;;0;30050
107466;Оригинальный аккумулятор Fly IQ456 Era Life 2, BL3808 (2000mAh);;;0;30050
102959;Оригинальный аккумулятор Fly IQ458 Quad Evo Tech 2;;;0;30050
111428;Оригинальный аккумулятор Fly IQ458 Quad Evo Tech 2, BL3809, 2000 mAh;;;0;30050
102967;Оригинальный аккумулятор Fly IQ459 Quad Evo Chic 2;;;0;30050
105446;Оригинальный аккумулятор Fly IQ4601 Era Style 2, BL5415 (Li-ion 3.7V 2500mAh);;;0;30050
100213;Оригинальный аккумулятор Fly LEVI'S, SX100, BL13 Li-Ion;;;0;30050
100214;Оригинальный аккумулятор Fly LX500, BL18 Li-Ion;;;0;30050
104419;Оригинальный аккумулятор Fly LX600, LX610, SX310, SX315, BL10E/BL1007 (ZBPS002RMA/ZBPS001RMA/HQ08423S);;;0;30050
104197;Оригинальный аккумулятор Fly M130, BL12 (MS511340);;;0;30050
105384;Оригинальный аккумулятор Fly MC120 BL3501;;;0;30050
100215;Оригинальный аккумулятор Fly MC150DS, BL3206 Li-Ion 1500mAh;;;0;30050
100216;Оригинальный аккумулятор Fly MC165, BL5310 Li-Ion 1000mAh;;;0;30050
100217;Оригинальный аккумулятор Fly MC170DS, BL5201 Li-Ion 850mAh;;;0;30050
100218;Оригинальный аккумулятор Fly MC180, BL4215 Li-Ion 950mAh;;;0;30050
100219;Оригинальный аккумулятор Fly MC220 Li-Ion, BL4203;;;0;30050
100220;Оригинальный аккумулятор Fly MX300 Li-Ion;;;0;30050
100221;Оригинальный аккумулятор Fly OD1, BL6301 Li-Ion 1050mAh;;;0;30050
111625;Оригинальный аккумулятор Fly OD2, BL8501;;;0;30050
100222;Оригинальный аккумулятор Fly Q110TV, BL4207, 1000 mAh;;;0;30050
100223;Оригинальный аккумулятор Fly Q135 Li-Ion 850mAh;;;0;30050
100224;Оригинальный аккумулятор Fly Q300, BL4801 Li-Ion 850mAh;;;0;30050
100225;Оригинальный аккумулятор Fly Q400, BL4401 Li-Ion 1030mAh;;;0;30050
100226;Оригинальный аккумулятор Fly Q410, BL4201 Li-Ion 950mAh;;;0;30050
100227;Оригинальный аккумулятор Fly Q420, BL4213 Li-Ion 1200mAh;;;0;30050
100153;Оригинальный аккумулятор Fly SL120, BL3701 Li-Ion 700mAh;;;0;30050
100228;Оригинальный аккумулятор Fly SL120, BL3701 Li-Ion 700mAh, копия;;;0;30050
100229;Оригинальный аккумулятор Fly SL130, BL3101 Li-Ion 7000mAh;;;0;30050
100230;Оригинальный аккумулятор Fly SL140, BL5402 Li-Ion 700mAh;;;0;30050
100231;Оригинальный аккумулятор Fly SL500 Li-Ion (ZBPL903RMA);;;0;30050
105379;Оригинальный аккумулятор Fly SX240 BL09;;;0;30050
105378;Оригинальный аккумулятор Fly SX300, SX305, SX390 BL06;;;0;30050
100232;Оригинальный аккумулятор Fly SX310, BL10 Li-Ion;;;0;30050
100233;Оригинальный аккумулятор Fly TS100, BL6201 Li-Ion 1100mAh;;;0;30050
100234;Оригинальный аккумулятор Fly TS105, BL6702;;;0;30050
104599;Оригинальный аккумулятор Fly TS107, BL7303;;;0;30050
109340;Оригинальный аккумулятор Fly TS111, BL6410;;;0;30050
113016;Оригинальный аккумулятор Fly TS112, BL9300;;;0;30050
100235;Оригинальный аккумулятор Fly TS90, BL6402 Li-Ion 800mAh;;;0;30050
100236;Оригинальный аккумулятор Fly TS91, BL7301;;;0;30050
104198;Оригинальный аккумулятор Fly V100, BL066 (Li-ion 3.7V 650mAh), (121000663);;;0;30050
105383;Оригинальный аккумулятор Fly V60, BL3401;;;0;30050
100154;Оригинальный аккумулятор Fly, BL4229 Li-Ion 900mAh;;;0;30050
100253;Аккумулятор HTC One V T320e (BK76100);;;0;30004
100237;Оригинальный аккумулятор HTC 7 Mozart/HTC Desire Z (BA S450);;;0;30004
100238;Оригинальный аккумулятор HTC 7 Trophy (BA S440);;;0;30004
113041;Оригинальный аккумулятор HTC A9292 EVO 4G, T7373 Touch Pro2 (RHOD160);;;0;30004
100239;Оригинальный аккумулятор HTC Aria, Gratia, Touch HD Mini (BA S430);;;0;30004
113028;Оригинальный аккумулятор HTC B0P6M100 (One M8 mini, One mini 2), 2100 mAh;;;0;30004
115232;Оригинальный аккумулятор HTC B2PS6100 (10 Lifestyle, One M10), 3000 mAh;;;0;30004
113033;Оригинальный аккумулятор HTC B2PST100 (Desire 530, Desire 630 Dual Sim, Desire 628 Dual Sim), 2200 mAh;;;0;30004
118155;Оригинальный аккумулятор HTC B2PW2100 (M1 Google Pixel XL);;;0;30004
116456;Оригинальный аккумулятор HTC B2PW4100 (Google Pixel), 2770 mAh;;;0;30004
118203;Оригинальный аккумулятор HTC B2PWD100 (One A9s);;;0;30004
118156;Оригинальный аккумулятор HTC B2PXH100 (One X10);;;0;30004
100259;Оригинальный аккумулятор HTC BA S640 (Sensation XL X315e, Titan X310e), 1600 mAh;;;0;30004
100242;Оригинальный аккумулятор HTC BA-S530, BB96100 (T8698 Mozart, A7272 Desire Z, S510e Desire S, EVO Shift 4G), 1450 mAh;;;0;30004
100267;Оригинальный аккумулятор HTC BD29100, BA S540 (T9292 HD7, A510e Wildfire S, A310e Explorer), 1230 mAh;;;0;30004
100260;Оригинальный аккумулятор HTC BG86100, BG58100 (Z715e Sensation XE, Z710e Sensation, EVO 3D, X315e Sensation XL, X515m), 1520 mAh;;;0;30004
113769;Оригинальный аккумулятор HTC BH98100 (Desire SV T326e), 1620 mAh;;;0;30004
100254;Оригинальный аккумулятор HTC BJ83100, BJ40100 (Z320e One S, Z520e One S, Z560e One S, S720e One X, S728e One X+), 1650 mAh;;;0;30004
